Key=fname,lname,Position,JerseyNumber,Speed,Agility,Strength,Jumping,Coverage,PassRush,RunCoverage,PassBlocking,RunBlocking,Catch,RunRoute,BreakTackle,HoldOntoBall,PowerRunStyle,PassAccuracy,PassArmStrength,PassReadCoverage,Tackle,KickPower,KickAccuracy,Stamina,Durability,Leadership,Scramble,Composure,Consistency,Aggressiveness,College,DOB,Hand,Weight,Height,BodyType,Skin,Face,Dreads,Helmet,FaceMask,Visor,EyeBlack,MouthPiece,LeftGlove,RightGlove,LeftWrist,RightWrist,LeftElbow,RightElbow,Sleeves,LeftShoe,RightShoe,NeckRoll,Turtleneck,YearsPro

Team = 49ers
Kwon,Alexander,ILB,58,87,84,79,86,74,74,77,45,45,68,8,50,84,Balanced,6,27,10,81,20,20,88,84,88,33,86,88,86,California,8/3/1994,Right,227,"6'1""",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,3
Jack,Cichy,ILB,48,83,81,76,81,58,70,78,45,45,50,8,25,89,Balanced,6,25,10,82,19,14,87,86,54,31,52,54,80,Wisconsin,5/5/1996,Right,234,74",Large,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
Riley,Bullough,ILB,49,81,80,80,77,64,67,74,45,45,65,12,38,86,Balanced,6,20,10,79,14,17,86,89,51,31,49,51,83,Michigan St.,11/23/1993,Right,228,74",Large,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,1
Brent,Grimes,CB,24,87,91,59,93,86,55,55,35,35,78,28,25,70,Finesse,6,30,10,59,25,25,92,89,93,33,91,93,47,Shippensburg,7/19/1983,Right,190,"5' 10""",Normal,Skin 2,Face 4,No,Revolution,Type 5,Clear,Yes,No,Team 3,Team 3,None,None,None,None,White,Style 3,Style 3,None,None,,11
Vernon,Hargreaves III,CB,28,90,94,67,90,78,53,60,10,14,75,17,29,83,Finesse,6,27,10,66,18,17,91,88,69,34,67,69,54,Florida,6/3/1995,Right,205,70",Normal,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,2
Ryan,Smith,CB,29,90,87,71,87,71,58,68,10,14,67,17,28,74,Balanced,6,27,10,61,18,17,89,88,72,34,70,72,53,Yale,9/7/1993,Right,190,"6'0""",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,2
M.J.,Stewart Jr,CB,36,88,87,66,84,78,54,64,35,35,65,16,36,86,Balanced,6,25,10,67,10,11,92,93,58,33,56,58,75,North Carolina,9/16/1995,Right,200,72",Normal,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
Carlton,Davis III,CB,33,88,81,61,82,75,54,60,35,35,63,15,29,88,Balanced,6,26,10,60,19,15,92,89,67,33,65,67,57,Auburn,12/31/1996,Right,203,73",Normal,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
De'Vante,Harris,CB,22,88,92,59,90,70,56,66,35,35,58,16,24,65,Finesse,6,35,10,54,25,21,90,93,63,33,61,63,39,Arkansas,6/30/1994,Right,190,"5'11""",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,3
Chris,Conte,SS,23,86,79,65,83,69,50,53,35,35,65,12,49,77,Balanced,10,25,10,63,20,20,85,93,82,35,80,82,71,California,2/23/1989,Right,203,74",Normal,Skin 1,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,7
Jordan,Whitehead,SS,31,86,81,67,82,71,53,61,45,35,67,48,48,80,Finesse,6,24,10,71,13,11,92,84,58,32,56,58,79,Pittsburgh,3/18/1997,Right,190,71",Normal,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
Justin,Evans,FS,21,87,90,75,95,61,62,70,35,35,72,27,64,88,Balanced,11,30,10,73,25,25,92,87,66,39,64,66,88,Central Florida,8/26/1995,Right,195,"6'1""",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,1
Isaiah,Johnson,FS,39,81,82,69,76,66,62,70,35,35,64,16,53,82,Balanced,6,25,10,75,15,14,87,90,56,31,54,56,86,South Carolina,10/14/1992,Right,209,72",Normal,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,2
Chandler,Catanzaro,K,7,74,63,54,65,17,25,28,15,15,40,10,10,59,Balanced,30,29,10,28,95,83,82,93,57,43,55,57,13,Clemson,2/26/1991,Right,200,"6' 3""",Skinny,Skin 1,Face 2,No,Standard,Type 1,None,No,No,None,None,None,None,None,None,White,Style 3,Style 3,None,None,,4
Bryan,Anger,P,9,71,74,55,75,18,19,28,19,25,65,15,25,82,Balanced,28,50,10,34,95,88,85,97,65,40,63,65,22,California,10/6/1988,Right,202,"6' 3""",Normal,Skin 1,Face 5,No,Standard,Type 2,None,No,No,None,None,None,None,None,None,None,Style 3,Style 3,None,None,,6
# Team:Buccaneers players: 53
Team = Cardinals
Sam,Bradford,QB,9,65,67,51,62,22,22,18,12,13,32,10,24,84,Balanced,83,90,81,28,15,12,95,78,81,77,79,81,12,Oklahoma,11/8/1987,Right,224,"6' 4""",Normal,Skin 1,Face 2,No,Revolution,Type 3,None,No,No,None,None,Quarterback,None,None,None,None,Style 6,Style 6,None,None,,8
Josh,Rosen,QB,3,75,67,63,76,13,20,23,14,21,24,13,26,75,Balanced,83,93,78,25,18,17,95,86,78,80,76,78,22,UCLA,2/10/1997,Right,226,76",Normal,Skin 1,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
Mike,Glennon,QB,7,69,54,59,65,13,22,22,20,20,25,10,34,85,Balanced,78,93,72,30,22,21,90,93,72,75,70,72,15,North Carolina State,12/12/1989,Right,225,"6' 6""",Normal,Skin 1,Face 5,No,Standard,Type 3,None,Yes,No,None,None,Single Team,Single Team,None,None,None,Style 3,Style 3,None,None,,5
David,Johnson,RB,31,92,93,81,91,12,12,23,46,40,78,73,89,90,Finesse,20,25,10,25,20,17,95,87,95,42,93,95,15,Northern Iowa,12/16/1991,Right,224,"6'1""",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,3
T.J.,Logan,RB,22,93,92,69,81,17,18,27,38,27,69,54,62,77,Finesse,20,30,10,24,25,25,87,89,68,44,66,68,20,North Carolina,9/3/1994,Right,196,70",Normal,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,1
Chase,Edmonds,RB,29,88,90,64,82,13,21,27,37,29,68,62,51,85,Finesse,16,26,10,28,18,12,85,84,61,42,59,61,18,Fordham,4/13/1996,Right,210,69",Large,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
D.J.,Foster,RB,37,90,89,64,85,20,35,38,63,35,71,59,68,76,Finesse,46,35,10,31,23,22,88,87,58,68,56,58,15,Oklahoma State,11/22/1993,Right,195,"6'0""",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,2
Derrick,Coleman,FB,48,87,77,70,85,13,38,43,50,59,59,42,80,85,Finesse,15,25,10,48,25,24,86,87,69,39,67,69,60,UCLA,10/18/1990,Right,233,"6 '0""",Normal,Skin 3,Face 6,No,Standard,Type 2,None,No,Yes,Team 3,Team 3,Neoprene Small,Neoprene Small,None,None,None,Style 3,Style 3,None,None,,5
Larry,Fitzgerald,WR,11,83,85,78,96,16,38,41,40,65,95,86,69,97,Finesse,10,26,10,30,18,19,98,94,99,36,97,99,12,Pittsburgh,8/31/1983,Right,218,"6' 3""",Normal,Skin 11,Face 1,Yes,Revolution,Type 16,None,Yes,No,Team 3,Team 3,None,None,None,None,None,Style 6,Style 6,None,None,,14
J.J.,Nelson,WR,14,96,92,40,88,22,29,27,27,44,83,79,29,65,Finesse,25,28,10,24,21,20,88,81,60,46,58,60,15,Florida State,4/24/1992,Right,160,"5'10""",Skinny,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,3
Chad,Williams,WR,10,90,85,76,85,20,29,34,47,48,84,73,69,81,Balanced,28,42,10,29,31,30,89,88,72,53,70,72,33,Alabama,10/19/1994,Right,204,"6'1""",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,1
Christian,Kirk,WR,13,91,90,65,85,17,22,28,34,52,82,79,46,91,Finesse,20,37,10,30,18,14,95,91,63,45,61,63,24,Texas AM,11/18/1996,Right,200,71",Normal,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
Trent,Sherfield,WR,16,91,87,54,79,37,31,41,40,41,81,69,42,68,Finesse,35,48,10,48,19,11,90,90,49,56,47,49,43,Vanderbilt,2/26/1996,Left,205,73",Normal,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
Jermaine,Gresham,TE,84,80,81,76,87,16,47,50,54,75,86,69,81,95,Finesse,10,29,10,45,22,12,88,84,80,35,78,80,12,Oklahoma,6/16/1988,Right,260,"6' 5""",Normal,Skin 4,Face 9,No,Standard,Type 21,None,Yes,No,Team 1,Team 1,Single White,Single White,None,None,None,Style 6,Style 6,None,White,,8
Ricky,Seals-Jones,TE,86,83,79,68,70,28,27,34,56,56,81,70,62,79,Balanced,10,27,10,36,19,19,88,85,70,36,68,70,29,Texas,3/15/1995,Right,243,"6'5""",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,1
Gabe,Holmes,TE,85,76,81,73,91,17,45,43,49,61,76,54,73,72,Finesse,10,25,10,40,15,19,86,82,41,33,39,41,38,Purdue,3/29/1991,Right,255,77",Large,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,3
Aaron,Brewer,TE,46,71,65,68,73,32,53,59,57,53,55,42,50,69,Balanced,6,14,10,55,13,13,84,92,67,27,65,67,52,San Diego St.,7/5/1990,Right,232,77",Large,Skin 1,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,6
D.J.,Humphries,T,74,68,73,88,80,15,33,33,73,86,35,6,21,87,Power,6,10,10,45,13,6,92,82,72,26,70,72,25,Florida,12/28/1993,Right,307,"6'5""",ExtraLarge,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,3
John,Wetzel,T,73,57,58,86,70,11,29,38,68,74,30,9,30,79,Power,9,29,10,31,27,15,85,84,70,24,68,70,41,Boston College,7/18/1991,Right,328,"6'7""",ExtraLarge,Skin1,Face4,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,4
Andre,Smith,T,71,59,55,95,25,14,16,18,73,79,23,8,10,90,Power,6,16,10,14,14,29,80,86,67,23,65,67,20,Alabama,1/25/1987,Right,335,"6' 4""",Extra Large,Skin 4,Face 13,No,Revolution,Type 23,None,Yes,No,Type 3,Type 3,Taped Small,Taped Small,None,None,None,Style 6,Style 6,None,None,,9
Blaine,Clausell,T,75,65,56,87,77,13,14,19,71,75,25,6,26,87,Power,6,25,10,33,24,22,84,90,51,25,49,51,38,Mississippi St.,1/31/1992,Right,330,78",Extra Large,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,3
Mike,Iupati,G,76,61,65,92,60,12,35,41,72,82,32,12,25,97,Power,6,14,10,31,35,22,80,88,78,24,76,78,33,Idaho,5/12/1987,Left,331,"6' 5""",Large,Skin 2,Face 2,No,Revolution,Type 23,None,Yes,No,Team 3,Team 3,Taped Small,Taped Small,None,None,None,Style 3,Style 3,None,None,,8
Jeremy,Vujnovich,G,68,75,65,90,77,10,19,22,69,70,35,9,25,74,Power,6,30,10,35,21,20,76,88,65,29,63,65,22,Syracuse,10/12/1990,Right,300,"6'5""",Large,Skin1,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,4
Justin,Pugh,G,67,67,73,88,75,17,22,26,78,78,54,8,35,74,Power,6,16,10,35,21,23,92,90,87,26,85,87,23,Syracuse,8/1/1990,Right,301,"6'4""",ExtraLarge,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,5
A.Q.,Shipley,C,53,62,58,87,29,21,25,29,76,72,25,9,10,92,Power,6,17,10,26,19,16,80,87,86,24,84,86,20,Penn State,5/22/1986,Right,309,"6' 1""",Large,Skin 1,Face 10,No,Revolution,Type 26,None,No,No,Type 1,Type 1,Taped Small,Taped Small,None,None,None,Style 6,Style 6,None,None,,8
Mason,Cole,C,64,61,58,79,71,9,25,22,76,78,29,8,50,88,Balanced,6,17,10,26,19,16,86,93,59,24,57,59,20,Michigan,3/28/1996,Right,292,76",Large,Skin 1,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
Markus,Golden,DE,44,81,72,69,78,54,76,78,45,45,55,6,51,80,Balanced,6,35,10,79,30,30,84,90,85,31,83,85,84,Missouri,3/13/1991,Right,260,75",Large,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,3
Benson,Mayowa,DE,91,80,79,70,87,52,72,74,45,45,37,5,35,73,Balanced,6,10,10,76,30,20,74,88,73,30,71,73,77,Idaho,8/3/1991,Right,252,"6' 3""",Normal,Skin 4,Face 2,No,Standard,Type 7,None,No,No,Team 4,Team 4,None,None,None,None,None,Style 3,Style 3,None,None,,5
Chandler,Jones,DE,55,79,81,83,86,52,81,81,45,45,49,8,35,85,Balanced,6,20,10,85,25,15,95,84,97,30,95,97,75,Syracuse,2/27/1990,Right,265,"6' 5""",Normal,Skin 4,Face 6,No,Standard,Type 10,None,No,No,Team 4,Team 4,Taped Small,Taped Small,High White,High White,None,Style 3,Style 3,None,None,,6
Jacquies,Smith,DE,96,83,76,72,81,43,71,74,45,45,29,10,35,69,Balanced,6,10,10,69,21,20,76,84,70,31,68,70,65,Missouri,3/18/1990,Right,260,"6' 2""",Normal,Skin 3,Face 6,No,Standard,Type 7,None,No,No,Team 3,Team 3,Neoprene Small,Neoprene Small,None,None,None,Style 3,Style 3,None,None,,5
Zach,Moore,DE,77,78,75,78,81,33,69,77,45,45,29,5,29,78,Balanced,6,11,10,74,22,21,76,92,49,30,47,49,79,None,9/5/1990,Right,275,"6' 6""",Large,Skin 4,Face 2,No,Standard,Type 7,Clear,No,No,Team 4,Team 4,Neoprene Small,Neoprene Small,None,None,None,Style 6,Style 6,None,None,,3
Corey,Peters,DT,98,70,65,88,75,28,85,82,45,45,41,8,20,75,Power,6,10,10,85,8,6,76,88,89,27,87,89,71,Kentucky,6/8/1988,Right,305,"6' 3""",Large,Skin 3,Face 5,No,Revolution,Type 25,None,No,No,Type 3,Type 3,Single White,Single White,None,None,None,Style 3,Style 3,None,None,,8
Robert,Nkemdiche,DT,90,77,86,82,84,42,71,76,45,47,50,18,45,85,Balanced,6,23,10,79,17,17,83,85,69,29,67,69,84,Ole Miss,9/19/1994,Right,296,76",Large,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,2
Olsen,Pierre,DT,72,66,65,79,77,22,79,78,45,45,39,9,45,75,Balanced,6,19,10,79,25,21,73,90,75,26,73,75,81,Miami,1/1/1993,Right,293,77",Large,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,3
Rodney,Gunter,DT,95,72,67,81,75,22,71,75,45,45,34,8,21,75,Balanced,6,12,10,80,10,15,73,88,72,28,70,72,74,Sam Houston State,1/19/1992,Right,305,"6'5""",ExtraLarge,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,3
Haason,Reddick,OLB,43,88,87,79,87,54,71,76,45,45,71,43,63,84,Balanced,6,25,10,83,19,19,87,90,72,33,70,72,83,Temple,9/22/1994,Right,235,"6'1""",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,1
Dennis,Gardeck,OLB,92,85,72,83,87,55,63,72,45,45,47,10,37,88,Balanced,6,28,10,75,14,17,86,87,46,32,44,46,76,Sioux Falls,8/9/1994,Right,242,72",Large,Skin 1,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
Deone,Bucannon,OLB,20,89,83,80,86,57,69,73,45,45,75,12,63,88,Balanced,6,29,10,82,19,22,88,92,81,33,79,81,92,Wash. St.,8/30/1992,Right,211,73",Normal,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,4
Jeremy,Cash,OLB,52,85,83,73,84,55,66,72,45,45,58,12,45,81,Balanced,11,27,10,78,21,18,88,84,58,38,56,58,83,Duke,12/9/1992,Right,230,72",Large,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,2
Josh,Bynes,ILB,57,77,76,75,69,61,79,82,45,45,44,8,45,83,Balanced,6,16,10,85,12,11,85,84,77,29,75,77,81,Auburn,8/24/1989,Right,235,"6'1""",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,7
Gerald,Hodges Jr,ILB,51,78,84,70,78,55,71,75,45,45,62,8,45,85,Balanced,6,25,10,86,20,20,92,88,73,30,71,73,83,Penn State,1/17/1991,Right,236,74",Large,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,5
Patrick,Peterson,CB,21,93,95,70,97,91,53,57,35,35,81,31,55,82,Finesse,43,70,10,62,28,21,97,97,87,62,85,87,72,Louisiana State,7/11/1990,Right,219,"6' 1""",Normal,Skin 3,Face 1,No,Standard,Type 5,None,No,No,Team 1,Team 1,Taped Small,Taped Small,None,None,None,Style 6,Style 6,None,None,,7
Jamar,Taylor,CB,28,91,89,67,87,81,61,69,35,35,57,26,25,90,Finesse,6,35,10,61,22,25,95,85,74,34,72,74,74,Boise State,9/29/1990,Right,195,"5' 10""",Normal,Skin 3,Face 1,No,Standard,Type 5,None,No,No,Team 1,Team 1,Single Team,Single Team,None,None,None,Style 3,Style 3,None,None,,5
Bene',Benwikere,CB,23,88,89,57,96,75,53,63,35,35,70,16,25,70,Finesse,65,71,10,56,20,20,92,93,64,65,62,64,45,San Jose St.,9/3/1991,Right,195,72",Normal,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,4
Brandon,Williams,CB,26,93,91,69,84,68,53,63,10,16,53,31,49,88,Finesse,11,27,10,54,18,17,90,91,60,41,58,60,59,Pittsburgh,9/9/1992,Right,200,"6'0""",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,2
Deatrick,Nichols,CB,39,91,91,55,88,70,47,55,35,35,65,15,10,79,Finesse,6,22,10,49,17,12,90,91,52,34,50,52,44,USF,6/8/1994,Right,189,70",Normal,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
Budda,Baker,SS,36,91,92,72,79,65,66,76,35,35,74,42,36,83,Balanced,11,25,10,73,20,20,95,89,77,40,75,77,82,Washington,1/10/1996,Right,195,70",Normal,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,1
Rudy,Ford,SS,30,92,85,70,83,68,65,72,35,35,69,14,42,78,Balanced,6,30,10,74,24,19,92,88,57,34,55,57,81,Auburn,11/1/1994,Right,194,"5'11""",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,1
Ezekiel,Turner,SS,47,84,84,63,75,63,51,59,35,35,59,10,31,80,Balanced,6,25,10,68,16,14,89,87,53,32,51,53,71,Washington,6/9/1996,Right,214,74",Normal,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
Tre,Boston,FS,38,87,88,68,86,84,49,52,35,35,75,16,55,76,Balanced,6,15,10,74,14,13,89,92,85,33,83,85,88,North Carolina,6/25/1992,Right,205,"6'1""",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,4
Antoine,Bethea,FS,41,86,82,69,86,78,66,71,35,35,68,21,39,75,Balanced,11,12,10,74,14,14,90,89,84,38,82,84,80,Howard,7/27/1984,Right,206,"5'11""",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,12
Phil,Dawson,K,4,55,52,20,37,12,21,21,22,23,19,10,10,60,Balanced,30,26,10,20,92,82,83,85,64,36,62,64,12,Texas,1/23/1975,Right,200,"5' 11""",Normal,Skin 17,Face 2,No,Standard,Type 2,None,No,No,None,None,None,None,None,None,None,Style 6,Style 6,None,None,,19
Andy,Lee,P,2,64,50,40,27,20,31,27,11,14,20,15,10,70,Balanced,28,44,10,35,96,80,87,84,59,38,57,59,12,Pittsburgh,8/11/1982,Right,180,"6' 2""",Skinny,Skin 1,Face 15,No,Standard,Type 1,None,No,No,None,None,None,None,None,None,None,Style 3,Style 3,None,None,,14
# Team:Cardinals players: 53
Team = Chargers
Philip,Rivers,QB,17,62,59,62,45,22,22,28,12,13,22,10,20,99,Balanced,86,89,96,22,15,12,95,98,96,78,94,96,12,North Carolina State,12/8/1981,Right,228,"6' 5""",Normal,Skin 1,Face 2,No,Standard,Type 3,None,No,No,None,None,None,Single White,None,None,None,Style 3,Style 3,None,None,,14
Geno,Smith,QB,3,85,82,56,86,21,23,27,24,20,60,20,35,88,Finesse,77,91,70,38,20,15,94,83,70,83,68,70,12,West Virginia,10/10/1990,Right,221,"6' 2""",Normal,Skin 4,Face 7,No,Standard,Type 2,Clear,No,No,None,None,Single White,Single White,None,None,None,Style 3,Style 3,None,None,,5
Melvin,Gordon III,RB,28,92,92,72,85,15,36,44,53,38,72,55,77,78,Finesse,5,35,10,42,22,21,89,92,89,34,87,89,40,Wisconsin,4/13/1993,Left,215,73",Normal,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,3
Austin,Ekeler,RB,30,92,92,64,82,17,11,25,40,38,69,51,60,75,Finesse,21,28,10,32,22,15,90,88,76,45,74,76,20,Alabama-Birmingham,5/17/1995,Right,195,"5'10""",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,1
Detrez,Newsome,RB,38,88,84,74,83,21,35,36,49,45,62,47,81,89,Balanced,15,35,10,43,15,12,87,83,62,42,60,62,35,W. Carolina,3/6/1994,Right,210,70",Normal,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
Derek,Watt,FB,34,81,75,74,83,17,30,40,65,59,69,51,77,93,Balanced,15,27,10,42,19,19,87,90,67,37,65,67,45,Wisconsin,11/7/1992,Right,234,"6'2""",Large,Skin1,Face4,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,2
Keenan,Allen,WR,13,88,92,69,91,20,33,35,45,44,94,91,71,83,Finesse,23,35,10,34,22,20,94,79,98,47,96,98,15,California,4/27/1992,Right,211,"6' 2""",Normal,Skin 2,Face 6,No,Standard,Type 5,None,No,No,Team 3,Team 3,Neoprene Small,Neoprene Small,None,None,White,Style 3,Style 3,None,None,,5
Travis,Benjamin,WR,12,93,96,37,90,17,31,27,26,51,86,82,37,62,Finesse,10,30,10,20,20,15,92,82,85,37,83,85,12,Miami (Fla.),12/29/1989,Right,175,"5' 10""",Skinny,Skin 3,Face 3,Yes,Standard,Type 5,Clear,Yes,No,Team 2,Team 2,Double Black,Double Black,None,None,None,Style 6,Style 6,None,None,,6
Tyrell,Williams,WR,16,91,94,67,91,27,37,41,45,57,86,84,56,77,Finesse,24,34,10,42,24,21,87,85,85,48,83,85,15,Oklahoma State,2/12/1992,Right,205,"6'4""",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,3
Mike,Williams,WR,81,89,84,75,82,16,36,36,54,55,87,79,73,83,Finesse,10,26,10,37,24,26,96,84,78,38,76,78,26,Syracuse,5/18/1987,Right,212,"6' 2""",Normal,Skin 4,Face 3,No,Standard,Type 5,Clear,Yes,No,Team 4,Team 4,Single White,Single White,None,None,None,Style 1,Style 1,None,None,,1
Geremy,Davis,WR,11,89,91,72,87,22,28,34,45,45,84,56,65,70,Balanced,22,35,10,37,20,20,87,83,48,44,46,48,15,Connecticut,1/10/1992,Right,216,"6'2""",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,3
J.J.,Jones,WR,89,94,89,47,90,17,29,37,38,46,76,65,39,78,Finesse,10,29,10,42,16,18,88,80,55,42,53,55,27,West Georgia,12/6/1992,Right,173,70",Skinny,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
Hunter,Henry,TE,86,84,80,75,82,17,41,44,60,81,87,77,77,93,Balanced,10,28,10,42,21,19,91,89,86,36,84,86,27,Arkansas,12/7/1994,Right,250,"6'5""",Large,Skin1,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,2
