
#Team = 49ers Players:53
#team,firstName,lastName,position,jerseyNum,ovr,speed,acceleration,strength,agility,awareness,catching,carrying,throwPower,throwAccuracy,throwAccuracyShort,throwAccuracyMid,throwAccuracyDeep,kickPower,kickAccuracy,runBlock,passBlock,tackle,jumping,kickReturn,injury,stamina,toughness,trucking,elusiveness,bCVision,stiffArm,spinMove,jukeMove,impactBlocking,powerMoves,finesseMoves,blockShedding,pursuit,playRecognition,manCoverage,zoneCoverage,spectacularCatch,catchInTraffic,routeRunning,hitPower,press,release,playAction,throwOnTheRun,height,weight,yearsPro,totalSalary,signingBonus,plyrBirthdate,plyrHandedness,college
Cardinals,Blaine,Clausell,RT,75,65,65,77,87,56,51,25,35,25,6,6,6,6,24,22,75,71,33,77,10,90,84,87,26,12,14,25,10,16,79,10,10,15,23,10,12,15,12,10,6,38,10,12,6,6,78,330,3,1170000,0,1/31/1992,Right,Mississippi St.
Cardinals,Mike,Iupati,LG,76,77,61,75,92,65,78,32,40,14,6,6,6,6,35,22,82,72,31,60,10,88,80,97,25,18,22,35,20,10,86,35,10,40,42,17,12,12,15,15,12,33,10,15,6,6,77,331,8,12750000,2650000,5/12/1987,Right,Idaho
Cardinals,Jeremy,Vujnovich,LG,68,66,75,82,90,65,65,35,22,30,6,6,6,6,21,20,70,69,35,77,10,88,76,74,25,10,10,15,10,10,75,10,10,20,25,15,10,10,12,14,9,22,10,15,6,6,77,300,4,630000,0,10/12/1990,Right,Louisiana College
Cardinals,Justin,Pugh,RG,67,80,67,85,88,73,87,54,60,16,6,6,6,6,21,23,78,78,35,75,11,90,92,74,35,15,15,10,10,10,87,10,10,25,28,10,15,20,15,15,8,23,10,20,6,6,76,311,5,34775000,10000000,8/1/1990,Right,Syracuse
Cardinals,A.Q.,Shipley,C,53,74,62,80,87,58,86,25,40,17,6,6,6,6,19,16,72,76,26,29,10,87,80,92,10,15,10,10,10,10,85,10,10,26,33,22,22,21,16,14,9,20,10,15,6,6,73,307,8,3750000,360000,5/22/1986,Right,Penn State
Cardinals,Mason,Cole,C,64,67,61,77,79,58,59,29,28,17,6,6,6,6,19,16,78,76,26,71,10,93,86,88,50,15,13,28,14,13,81,10,10,26,18,21,7,12,15,15,8,20,10,15,6,6,76,292,0,3325109,760000,3/28/1996,Right,Michigan
Cardinals,Markus,Golden,LE,44,76,81,86,69,72,85,55,55,35,6,6,6,6,30,30,45,45,79,78,10,90,84,80,51,31,59,52,45,48,80,77,63,74,83,85,50,59,15,10,6,84,49,12,6,6,75,260,3,3600000,1600000,3/13/1991,Right,Missouri
Cardinals,Benson,Mayowa,LE,91,75,80,86,70,79,73,37,35,10,6,6,6,6,30,20,45,45,76,87,10,88,74,73,35,27,32,10,30,40,81,65,80,72,76,73,48,57,20,10,5,77,35,12,6,6,75,265,5,1600000,0,8/3/1991,Right,Idaho
Cardinals,Chandler,Jones,RE,55,90,79,86,83,81,97,49,47,20,6,6,6,6,25,15,45,45,85,86,10,84,95,85,35,25,10,45,35,40,86,91,76,78,85,97,48,56,25,15,8,75,33,15,6,6,77,265,6,67500000,15000000,2/27/1990,Right,Syracuse
Cardinals,Jacquies,Smith,RE,96,71,83,85,72,76,70,29,40,10,6,6,6,6,21,20,45,45,69,81,10,84,76,69,35,11,19,22,35,25,79,66,79,72,76,70,39,48,15,15,10,65,25,45,6,6,74,260,5,705000,0,3/18/1990,Right,Missouri
Cardinals,Zach,Moore,RE,77,67,78,88,78,75,49,29,35,11,6,6,6,6,22,21,45,45,74,81,10,92,76,78,29,11,10,10,10,10,83,67,76,75,79,49,32,35,12,10,5,79,10,12,6,6,78,280,3,705000,0,9/5/1990,Right,Concordia
Cardinals,Corey,Peters,DT,98,84,70,83,88,65,89,41,40,10,6,6,6,6,8,6,45,45,85,75,10,88,76,75,20,10,10,10,10,10,84,80,58,84,81,89,20,37,37,35,8,71,10,15,6,6,75,305,8,11250000,2750000,6/8/1988,Right,Kentucky
Cardinals,Robert,Nkemdiche,DT,90,74,77,86,82,86,69,50,48,23,6,6,6,6,17,17,47,45,79,84,9,85,83,85,45,40,52,42,30,44,85,70,78,72,81,69,40,44,30,27,18,84,13,15,6,6,76,296,2,8600000,4400000,9/19/1994,Right,Ole Miss
Cardinals,Olsen,Pierre,DT,72,73,66,80,79,65,75,39,45,19,6,6,6,6,25,21,45,45,79,77,10,90,73,75,45,10,30,35,30,25,79,79,55,80,77,75,20,25,15,15,9,81,10,25,6,6,77,293,3,630000,0,1/1/1993,Right,Miami
Cardinals,Rodney,Gunter,DT,95,72,72,81,81,67,72,34,41,12,6,6,6,6,10,15,45,45,80,75,10,88,73,75,21,11,10,19,10,10,78,79,56,71,79,72,20,25,15,15,8,74,13,15,6,6,77,305,3,2400000,360000,1/19/1992,Right,Delaware St.
Cardinals,Haason,Reddick,LOLB,43,75,88,89,79,87,72,71,77,25,6,6,6,6,19,19,45,45,83,87,59,90,87,84,63,58,73,53,51,66,66,59,75,71,81,72,58,51,59,60,43,83,45,46,6,6,73,235,1,13538000,7980000,9/22/1994,Right,Temple
Cardinals,Dennis,Gardeck,LOLB,92,62,85,87,83,72,46,47,45,28,6,6,6,6,14,17,45,45,75,87,10,87,86,88,37,35,37,45,37,44,75,60,69,68,76,46,50,60,37,32,10,76,34,15,6,6,72,242,0,1710000,0,8/9/1994,Right,Sioux Falls
Cardinals,Deone,Bucannon,ROLB,20,76,89,91,80,83,81,75,68,29,6,6,6,6,19,22,45,45,82,86,35,92,88,88,63,40,74,55,65,61,81,54,44,66,81,81,53,62,72,70,12,92,67,25,6,6,73,211,4,10189000,980000,8/30/1992,Right,Wash. St.
Cardinals,Jeremy,Cash,ROLB,52,65,85,86,73,83,58,58,47,27,11,15,10,10,21,18,45,45,78,84,42,84,88,81,45,60,60,47,47,47,67,57,63,69,75,58,50,60,50,44,12,83,58,23,15,15,72,230,2,630000,0,12/9/1992,Right,Duke
Cardinals,Josh,Bynes,MLB,57,73,77,84,75,76,77,44,55,16,6,6,6,6,12,11,45,45,85,69,10,84,85,83,45,30,25,35,20,35,76,57,51,80,85,77,56,66,20,15,8,81,50,25,6,6,73,235,7,4551000,1000000,8/24/1989,Right,Auburn
Cardinals,Gerald,Hodges Jr,MLB,51,70,78,85,70,84,73,62,65,25,6,6,6,6,20,20,45,45,86,78,10,88,92,85,45,39,46,40,30,35,83,54,63,71,80,73,52,59,35,34,8,83,60,15,6,6,74,236,5,790000,0,1/17/1991,Right,Penn State
Cardinals,Patrick,Peterson,CB,21,91,93,92,70,95,87,81,67,70,43,60,37,32,28,21,35,35,62,97,88,97,97,82,55,90,95,65,87,92,57,52,62,45,69,87,91,91,89,70,31,72,93,54,10,35,73,203,7,59500000,13500000,7/11/1990,Right,LSU
Cardinals,Jamar,Taylor,CB,28,80,91,94,67,89,74,57,57,35,6,6,6,6,22,25,35,35,61,87,50,85,95,90,25,75,65,44,70,75,55,43,62,58,81,74,83,80,64,44,26,74,79,30,6,6,71,192,5,11500000,3000000,9/29/1990,Right,Boise State
Cardinals,Bene',Benwikere,CB,23,70,88,87,57,89,64,70,65,71,65,68,65,62,20,20,35,35,56,96,45,93,92,70,25,70,58,21,70,72,50,35,43,51,76,64,74,77,62,52,16,45,74,30,58,39,72,195,4,790000,0,9/3/1991,Right,San Jose St.
Cardinals,Brandon,Williams,CB,26,68,93,92,69,91,60,53,75,27,11,15,10,8,18,17,16,10,54,84,56,91,90,88,49,76,74,51,73,79,45,24,26,52,74,60,69,68,61,30,31,59,72,36,12,15,72,200,2,3145000,670000,9/9/1992,Right,Texas AM
Cardinals,Deatrick,Nichols,CB,39,66,91,93,55,91,52,65,61,22,6,6,6,6,17,12,35,35,49,88,45,91,90,79,10,61,67,35,67,72,45,30,35,46,64,52,73,68,61,39,15,44,65,15,6,6,70,189,0,1710000,0,6/8/1994,Right,USF
Cardinals,Budda,Baker,SS,36,79,91,91,72,92,77,74,72,25,11,15,10,10,20,20,35,35,73,79,66,89,95,83,36,72,75,36,72,81,68,40,49,64,89,77,63,68,70,66,42,82,72,47,15,15,70,195,1,6853000,3120000,1/10/1996,Right,Washington
Cardinals,Rudy,Ford,SS,30,70,92,93,70,85,57,69,67,30,6,6,6,6,24,19,35,35,74,83,79,88,92,78,42,71,73,44,59,73,66,34,45,68,77,57,69,67,62,66,14,81,68,18,6,6,71,204,1,2495000,140000,11/1/1994,Right,Auburn
Cardinals,Ezekiel,Turner,SS,47,61,84,90,63,84,53,59,61,25,6,6,6,6,16,14,35,35,68,75,35,87,89,80,31,50,58,52,57,61,61,31,38,51,68,53,61,66,60,46,10,71,62,19,6,6,74,214,0,1710000,0,6/9/1996,Right,Washington
Cardinals,Tre,Boston,FS,38,84,87,89,68,88,85,75,69,15,6,6,6,6,14,13,35,35,74,86,40,92,89,76,55,64,66,58,58,71,63,58,53,41,63,85,82,87,72,68,16,88,74,35,6,6,73,205,4,1200000,300000,6/25/1992,Right,North Carolina
Cardinals,Antoine,Bethea,FS,41,82,86,87,69,82,84,68,65,12,11,15,10,10,14,14,35,35,74,86,65,89,90,75,39,30,32,28,48,52,65,43,70,62,81,84,76,81,64,40,21,80,67,32,15,15,71,206,12,6000000,3570000,7/27/1984,Right,Howard
Cardinals,Phil,Dawson,K,4,78,55,60,20,52,64,19,40,26,30,35,30,25,92,82,23,22,20,37,10,85,83,60,10,21,10,10,10,10,23,10,10,20,22,27,10,15,12,10,10,12,10,12,20,20,71,200,19,2500000,1000000,1/23/1975,Right,Texas
Cardinals,Andy,Lee,P,2,79,64,63,40,50,59,20,40,44,28,30,30,25,96,80,14,11,35,27,10,84,87,70,10,22,10,10,10,10,14,10,10,32,23,28,16,24,15,15,15,12,10,15,20,20,73,185,14,5015000,1360000,8/11/1982,Right,Pittsburgh
#Team = Chargers Players:53
#team,firstName,lastName,position,jerseyNum,ovr,speed,acceleration,strength,agility,awareness,catching,carrying,throwPower,throwAccuracy,throwAccuracyShort,throwAccuracyMid,throwAccuracyDeep,kickPower,kickAccuracy,runBlock,passBlock,tackle,jumping,kickReturn,injury,stamina,toughness,trucking,elusiveness,bCVision,stiffArm,spinMove,jukeMove,impactBlocking,powerMoves,finesseMoves,blockShedding,pursuit,playRecognition,manCoverage,zoneCoverage,spectacularCatch,catchInTraffic,routeRunning,hitPower,press,release,playAction,throwOnTheRun,height,weight,yearsPro,totalSalary,signingBonus,plyrBirthdate,plyrHandedness,college
Chargers,Philip,Rivers,QB,17,87,62,64,62,59,96,22,52,89,86,93,85,82,15,12,13,12,22,45,10,98,95,99,20,29,45,31,41,50,13,10,10,22,34,26,13,31,12,10,10,12,10,12,94,80,77,228,14,80250000,35500000,12/8/1981,Right,N.C. State
Chargers,Geno,Smith,QB,3,68,85,83,56,82,70,60,59,91,77,83,78,71,20,15,20,24,38,86,15,83,94,88,35,60,81,59,74,75,35,10,10,25,30,18,18,25,49,46,20,12,15,30,67,81,75,221,5,790000,210000,10/10/1990,Right,West Virginia
Chargers,Melvin,Gordon III,HB,28,89,92,90,72,92,89,72,94,35,5,5,5,5,22,21,38,53,42,85,69,92,89,78,77,86,89,85,81,94,34,12,16,40,49,20,10,20,61,64,55,40,15,55,5,5,73,215,3,7494968,1500000,4/13/1993,Left,Wisconsin
Chargers,Austin,Ekeler,HB,30,81,92,92,64,92,76,69,83,28,21,27,20,16,22,15,38,40,32,82,68,88,90,75,60,84,80,59,83,85,47,10,10,11,40,12,15,20,60,64,51,20,20,54,15,18,70,195,1,1665000,0,5/17/1995,Right,Western State Colorado
Chargers,Detrez,Newsome,HB,38,68,88,89,74,84,62,62,82,35,15,20,15,11,15,12,45,49,43,83,65,83,87,89,81,74,79,82,71,80,42,30,30,35,37,35,18,25,53,50,47,35,15,49,22,20,70,210,0,1710000,0,3/6/1994,Right,W. Carolina
Chargers,Derek,Watt,FB,34,66,81,86,74,75,67,69,75,27,15,20,15,10,19,19,59,65,42,83,32,90,87,93,77,56,74,74,62,70,53,30,35,33,48,20,15,20,51,56,51,45,20,50,10,10,74,234,2,2460000,120000,11/7/1992,Right,Wisconsin
Chargers,Keenan,Allen,WR,13,92,88,92,69,92,98,94,77,35,23,30,25,15,22,20,44,45,34,91,76,79,94,83,71,75,95,74,79,87,65,10,10,35,35,26,15,26,90,92,91,15,10,92,15,25,74,211,5,48000000,9700000,4/27/1992,Right,California
Chargers,Travis,Benjamin,WR,12,83,93,91,37,96,85,86,73,30,10,10,10,10,20,15,51,26,20,90,93,82,92,62,37,89,87,39,83,93,43,15,20,35,19,15,15,20,84,82,82,12,13,76,10,10,70,175,6,23000000,5000000,12/29/1989,Right,Miami
Chargers,Tyrell,Williams,WR,16,82,91,93,67,94,85,86,74,34,24,26,21,27,24,21,57,45,42,91,54,85,87,77,56,72,84,63,75,84,53,10,10,40,42,25,20,35,85,82,84,15,25,78,18,29,76,205,3,2914000,0,2/12/1992,Right,Western Oregon
Chargers,Mike,Williams,WR,81,79,89,87,75,84,78,87,76,26,10,15,10,6,24,26,55,54,37,82,20,84,96,83,73,80,87,82,78,80,58,10,10,38,34,28,18,14,91,87,79,26,12,84,6,10,76,218,1,19844000,12570000,10/4/1994,Right,Clemson
Chargers,Geremy,Davis,WR,11,64,89,91,72,91,48,84,64,35,22,24,22,20,20,20,45,45,37,87,52,83,87,70,65,60,70,61,70,72,54,10,10,29,39,25,20,25,74,80,56,15,15,79,22,19,74,216,3,705000,60000,1/10/1992,Right,Connecticut
Chargers,J.J.,Jones,WR,89,63,94,92,47,89,55,76,74,29,10,15,10,5,16,18,46,38,42,90,85,80,88,78,39,78,76,43,76,84,47,10,10,32,42,20,16,19,72,71,65,27,15,60,16,17,70,173,0,1710000,0,12/6/1992,Right,West Georgia
Chargers,Hunter,Henry,TE,86,88,84,89,75,80,86,87,75,28,10,15,10,6,21,19,81,60,42,82,18,89,91,93,77,54,79,66,54,68,73,17,17,46,43,22,14,21,87,83,77,27,17,71,6,10,77,250,2,6300000,2800000,12/7/1994,Right,Arkansas
Chargers,Antonio,Gates,TE,85,83,77,83,63,80,90,88,79,25,10,15,10,6,15,19,64,55,44,89,8,78,87,85,75,63,85,78,81,78,63,10,10,53,35,21,10,24,86,82,71,12,10,77,6,10,76,255,15,1250000,0,6/18/1980,Right,Kent State
Chargers,Virgil,Green,TE,88,76,85,88,72,82,75,78,72,24,10,15,10,6,19,12,53,72,40,87,7,88,84,65,66,76,75,64,76,78,71,10,10,48,49,13,11,16,75,79,65,25,25,61,6,10,77,255,7,6200000,2400000,8/3/1988,Right,Nevada
Chargers,Russell,Okung,LT,76,80,63,77,88,71,80,20,40,26,6,6,6,6,35,8,74,84,28,73,14,80,88,88,10,25,10,10,10,10,81,10,10,24,25,10,12,12,15,15,8,20,10,15,6,6,77,310,8,41000000,10000000,10/7/1987,Right,Oklahoma St.
Chargers,Sam,Tevi,LT,69,63,62,79,79,59,58,24,20,37,6,6,6,6,16,15,72,71,35,66,10,89,86,82,20,12,10,27,10,16,77,27,20,29,30,10,12,12,14,18,7,38,10,12,6,6,77,311,1,2517000,160000,11/15/1994,Right,Utah
Chargers,Joe,Barksdale,RT,72,72,59,75,88,63,77,35,40,22,6,6,6,6,22,21,71,77,42,59,10,90,79,82,10,18,10,10,10,10,79,35,35,45,40,30,10,12,12,10,6,40,10,12,6,6,77,326,7,20500000,4000000,1/4/1988,Right,LSU
Chargers,Dan,Feeney,LG,66,74,64,79,91,68,70,28,23,27,6,6,6,6,24,22,77,73,34,72,10,87,84,79,35,18,26,32,23,28,84,10,10,37,34,20,12,20,24,20,9,38,15,25,6,6,76,305,1,3768000,920000,5/29/1994,Right,Indiana
Chargers,Scott,Quessenberry,LG,61,68,69,82,82,66,57,27,24,23,6,6,6,6,17,12,73,75,30,81,10,83,85,86,20,12,10,30,10,10,75,10,10,20,22,15,12,15,15,15,8,20,10,15,6,6,76,310,0,2699259,280000,3/23/1995,Right,UCLA
Chargers,Forrest,Lamp,RG,77,78,72,84,91,72,72,53,50,30,6,6,6,6,25,25,80,77,30,69,10,92,86,92,33,28,40,30,16,26,86,10,10,33,41,15,12,15,41,37,24,38,10,28,6,6,76,309,1,6689000,3000000,2/20/1994,Right,W. Kentucky
Chargers,Michael,Schofield,RG,78,63,71,83,83,56,70,45,29,17,6,6,6,6,20,21,75,70,35,66,10,94,85,61,15,10,15,10,10,10,73,10,10,25,31,10,12,12,25,25,20,15,10,32,6,6,78,301,4,3500000,1500000,11/15/1990,Right,Michigan
Chargers,Mike,Pouncey,C,53,75,66,78,88,72,81,35,32,12,6,6,6,6,15,10,74,77,40,59,10,80,82,82,35,25,15,20,10,10,93,10,10,24,29,10,12,12,15,15,8,20,10,15,6,6,77,299,7,12500000,2500000,7/24/1989,Right,Florida
Chargers,Cole,Toner,C,64,62,62,78,78,51,76,42,64,30,6,6,6,6,22,21,70,69,41,60,10,87,76,75,20,15,10,19,10,10,76,25,15,39,29,20,13,15,15,25,8,20,10,40,6,6,77,300,2,1050000,0,3/13/1994,Right,Harvard
Chargers,Joey,Bosa,LE,99,90,80,87,87,85,93,47,43,28,6,6,6,6,26,19,45,45,78,78,9,90,84,85,36,32,39,43,28,33,90,89,95,76,82,93,32,43,29,26,7,81,22,17,6,6,77,280,2,25800000,17000000,7/11/1995,Right,Ohio State
Chargers,Isaac,Rochell,LE,98,71,76,83,88,69,56,34,28,24,12,17,12,9,22,21,45,45,82,77,10,94,90,95,36,28,25,32,17,23,86,75,57,68,77,56,23,34,15,19,8,82,26,12,9,9,76,280,1,555000,0,4/22/1995,Right,Notre Dame
Chargers,Melvin,Ingram III,RE,54,90,81,87,83,85,92,63,59,24,6,6,6,6,15,17,45,45,81,85,10,88,87,84,55,43,44,29,39,46,87,81,93,83,85,92,50,57,35,45,5,82,10,12,6,6,74,247,6,46250000,10500000,4/26/1989,Right,South Carolina
Chargers,Chris,Landrum,RE,46,63,79,87,74,83,43,66,50,18,6,6,6,6,22,29,45,45,76,75,10,88,89,72,50,35,22,28,10,56,67,57,69,68,72,43,62,70,15,15,8,64,59,20,6,6,74,245,2,555000,0,9/14/1992,Right,Jacksonv. St.
Chargers,Corey,Liuget,DT,94,84,72,81,90,73,85,32,40,14,6,6,6,6,21,17,45,45,88,55,10,95,87,80,40,15,15,10,10,10,89,84,65,75,82,85,21,33,15,15,8,82,10,15,6,6,74,300,7,21772500,3000000,3/18/1990,Right,Illinois
Chargers,Brandon,Mebane,DT,92,77,62,80,91,60,88,30,40,25,6,6,6,6,24,20,45,45,86,55,10,87,80,90,10,22,10,10,10,10,87,74,54,69,76,88,12,15,12,10,5,71,10,20,6,6,73,311,11,11500000,3000000,1/15/1985,Right,California
Chargers,Darius,Philon,DT,93,72,74,87,79,74,70,38,45,35,6,6,6,6,30,30,45,45,78,80,10,89,74,82,44,22,29,51,25,25,82,63,77,76,79,70,25,40,15,10,5,81,35,12,6,6,73,300,3,1800000,240000,1/22/1994,Right,Arkansas
Chargers,T.Y.,McGill,DT,90,70,74,82,85,66,63,33,45,14,6,6,6,6,17,11,45,45,78,71,10,90,84,82,36,10,22,35,10,10,83,79,55,75,76,63,15,29,15,15,8,73,10,15,6,6,72,299,4,720000,0,11/23/1992,Right,N.C. State
Chargers,Justin,Jones,DT,91,69,69,81,83,62,58,25,27,23,6,6,6,6,17,12,45,45,83,72,45,89,77,84,34,26,25,36,21,25,81,74,73,76,77,58,21,28,17,22,8,78,10,15,6,6,74,312,0,3623055,850000,8/28/1996,Right,N.C. State
Chargers,Uchenna,Nwosu,LOLB,42,73,84,88,71,82,61,61,47,18,6,6,6,6,17,13,45,45,81,78,10,92,88,82,33,43,41,33,42,53,72,68,80,76,80,61,54,62,43,46,8,83,37,35,6,6,75,251,0,5759657,2260000,12/28/1995,Right,USC
Chargers,Kyle,Emanuel,LOLB,51,72,81,86,82,76,74,54,58,25,6,6,6,6,32,29,45,45,75,84,10,92,81,78,54,30,45,44,35,33,73,59,61,70,78,74,65,76,15,15,6,75,43,20,6,6,75,250,3,2000000,380000,8/16/1991,Right,North Dakota St.
Chargers,Jatavis,Brown,ROLB,57,77,88,89,84,84,73,59,44,25,6,6,6,6,19,19,29,21,85,86,10,89,88,86,30,33,35,39,32,38,86,53,62,70,79,73,61,72,45,33,8,84,50,18,6,6,71,221,2,2520000,180000,2/18/1994,Right,Akron
Chargers,Kyzir,White,ROLB,44,69,83,91,67,83,58,65,60,23,5,5,5,5,18,17,45,45,80,85,35,89,88,83,34,59,54,40,53,63,70,51,62,68,78,58,66,74,58,55,26,87,55,27,5,5,74,218,0,3069458,650000,3/24/1996,Right,West Virginia
Chargers,Denzel,Perryman,MLB,52,75,82,88,85,79,79,52,65,25,6,6,6,6,20,20,45,45,84,83,10,93,84,88,45,20,35,52,25,30,82,58,51,68,79,79,62,74,15,15,8,89,48,12,6,6,71,240,3,4600000,1600000,12/5/1992,Right,Miami
Chargers,Nick,Dzubnar,MLB,48,65,83,83,73,72,70,47,45,25,6,6,6,6,15,19,45,45,85,69,15,87,91,89,46,35,49,45,40,42,75,53,55,64,73,70,52,67,24,25,7,68,33,13,6,6,73,240,3,2080000,970000,8/15/1991,Right,Cal Poly SLO
Chargers,Casey,Hayward Jr,CB,26,92,90,91,69,92,97,80,55,30,6,6,6,6,22,24,35,35,65,86,35,87,95,64,25,67,73,28,66,72,53,37,44,55,70,97,91,94,65,55,12,51,90,12,6,6,71,192,7,29500000,8000000,9/9/1989,Right,Vanderbilt
Chargers,Jason,Verrett,CB,22,86,92,92,63,94,85,77,59,22,6,6,6,6,30,25,35,35,58,92,66,82,95,83,23,79,72,30,56,75,54,30,40,43,72,85,86,86,74,68,12,65,82,15,6,6,70,188,4,9386000,1010000,6/18/1991,Right,TCU
Chargers,Trevor,Williams,CB,24,83,91,90,62,89,87,67,53,22,6,6,6,6,18,22,28,20,63,87,68,89,88,74,35,76,73,40,74,78,45,33,42,57,81,87,85,82,67,62,46,52,73,51,6,6,71,191,2,1620000,0,9/15/1993,Right,Penn State
Chargers,Desmond,King II,CB,20,81,87,90,72,93,83,76,74,21,6,6,6,6,29,21,35,35,63,82,81,94,97,81,28,70,75,44,67,82,53,24,33,58,83,83,81,83,76,75,14,67,76,18,6,6,70,201,1,2636000,280000,12/14/1994,Right,Iowa
Chargers,Craig,Mager,CB,29,73,91,92,72,90,59,70,61,25,6,6,6,6,15,14,35,35,65,88,70,92,88,83,39,67,72,35,66,72,46,44,35,54,76,59,78,78,64,50,13,62,79,25,6,6,71,200,3,705000,0,6/11/1992,Right,Texas State
Chargers,Michael,Davis,CB,43,67,92,89,63,88,57,62,58,26,6,6,6,6,10,10,25,25,63,73,45,88,87,86,40,71,63,44,69,73,48,45,51,51,67,57,75,68,62,60,14,64,67,16,6,6,74,196,1,1200000,0,1/6/1995,Right,BYU
Chargers,Brandon,Facyson,CB,36,65,88,90,58,83,51,60,59,26,6,6,6,6,8,10,35,35,56,86,45,82,91,92,25,56,57,29,61,75,53,26,33,53,68,51,73,70,60,54,15,61,78,22,6,6,74,197,0,1710000,0,9/8/1994,Right,Virginia Tech
Chargers,Derwin,James,SS,33,80,90,91,77,89,67,69,72,27,13,18,13,10,19,15,35,35,77,93,78,89,94,87,46,66,72,47,67,76,58,66,57,63,79,67,81,74,61,56,22,90,81,24,15,22,75,211,0,12389206,7090000,8/3/1996,Left,Florida State
Chargers,Jaylen,Watkins,SS,27,76,90,92,76,87,70,60,65,30,6,6,6,6,32,31,35,35,64,80,50,93,92,77,39,74,69,30,69,74,55,47,53,58,79,70,77,73,64,50,13,66,77,35,6,6,71,194,4,790000,90000,11/27/1991,Right,Florida
Chargers,Rayshawn,Jenkins,SS,23,68,89,89,72,84,62,68,65,30,14,18,15,10,20,15,35,35,74,88,65,84,92,74,43,62,64,38,62,71,60,49,37,67,69,62,60,63,63,62,19,86,61,22,15,23,73,214,1,3020000,660000,1/25/1994,Right,Miami
Chargers,Jahleel,Addae,FS,37,82,84,87,62,83,86,72,62,25,11,15,10,10,15,30,35,35,72,90,55,92,89,82,57,58,63,46,54,63,65,50,61,59,82,86,79,82,63,44,13,84,66,20,15,15,70,195,5,16000000,4250000,1/24/1990,Right,Central Michigan
Chargers,Adrian,Phillips,FS,31,74,87,90,63,87,73,52,62,20,11,15,10,10,25,15,35,35,70,85,50,92,87,75,25,55,49,35,55,65,60,45,50,44,63,73,70,76,60,42,12,64,76,12,15,15,71,210,4,790000,0,3/28/1992,Right,Texas
Chargers,Caleb,Sturgis,K,6,78,74,73,35,66,60,25,42,32,30,35,30,25,94,89,16,17,40,32,10,85,87,84,10,23,10,10,10,10,16,10,10,26,42,29,20,14,15,15,15,25,10,15,20,20,69,192,5,3450000,1000000,8/9/1989,Right,Florida
Chargers,Drew,Kaser,P,8,75,69,66,36,68,51,39,40,45,22,26,23,17,95,75,7,9,29,40,10,84,81,43,12,20,22,15,10,16,10,10,10,23,24,26,10,27,15,15,15,12,10,15,20,23,74,206,2,2490000,150000,2/11/1993,Right,Texas AM
#Team = Chiefs Players:53
#team,firstName,lastName,position,jerseyNum,ovr,speed,acceleration,strength,agility,awareness,catching,carrying,throwPower,throwAccuracy,throwAccuracyShort,throwAccuracyMid,throwAccuracyDeep,kickPower,kickAccuracy,runBlock,passBlock,tackle,jumping,kickReturn,injury,stamina,toughness,trucking,elusiveness,bCVision,stiffArm,spinMove,jukeMove,impactBlocking,powerMoves,finesseMoves,blockShedding,pursuit,playRecognition,manCoverage,zoneCoverage,spectacularCatch,catchInTraffic,routeRunning,hitPower,press,release,playAction,throwOnTheRun,height,weight,yearsPro,totalSalary,signingBonus,plyrBirthdate,plyrHandedness,college
Chiefs,Patrick,Mahomes,QB,15,79,80,87,69,88,71,37,59,98,80,83,78,81,20,10,10,10,26,74,10,93,96,84,48,81,79,53,69,82,10,10,10,24,37,22,17,19,30,32,19,18,10,22,73,84,75,230,1,16502000,10140000,9/17/1995,Right,Texas Tech
Chiefs,Chad,Henne,QB,4,67,65,74,64,61,76,30,69,87,76,81,75,72,25,25,15,15,30,55,10,90,92,84,21,20,30,30,25,40,30,10,10,25,30,15,15,20,12,10,10,12,10,12,73,75,75,222,10,3600000,3100000,7/2/1985,Right,Michigan
Chiefs,Kareem,Hunt,HB,27,89,90,92,79,90,95,71,97,27,20,24,20,17,24,16,39,42,31,87,55,88,87,86,84,79,91,82,79,91,43,10,10,29,34,16,13,29,64,67,60,24,20,52,26,30,70,208,1,3276000,780000,8/6/1995,Right,Toledo
Chiefs,Spencer,Ware,HB,32,79,87,90,73,87,86,69,87,40,35,40,35,30,32,31,61,53,35,87,55,92,89,84,88,77,86,84,81,84,59,30,30,35,35,35,18,25,60,68,54,45,15,59,33,32,70,229,5,1058334,720000,11/23/1991,Right,LSU
Chiefs,Damien,Williams,HB,26,79,91,91,67,88,77,70,82,28,28,35,30,20,17,11,52,49,35,86,75,89,86,74,72,83,81,72,82,86,45,10,10,22,46,25,14,14,72,74,60,12,10,68,15,15,71,228,4,840000,290000,4/3/1992,Right,Oklahoma
Chiefs,Darrel,Williams,HB,31,65,83,88,75,77,55,66,89,25,15,20,15,10,17,12,47,58,36,78,50,89,81,83,80,73,78,80,72,79,48,16,11,34,41,18,10,20,61,65,52,38,12,49,16,23,73,229,0,1710000,10000,4/15/1995,Right,LSU
Chiefs,Anthony,Sherman,FB,42,75,78,86,83,72,83,66,72,35,15,20,15,10,20,20,70,51,69,65,10,92,87,90,68,52,67,74,63,66,74,10,10,55,70,25,12,15,65,71,50,25,25,75,10,10,70,242,7,2000000,0,12/11/1988,Right,Connecticut
Chiefs,Tyreek,Hill,WR,10,87,98,97,64,98,85,88,74,36,22,27,22,17,13,15,35,33,27,92,95,88,89,66,38,91,93,43,85,95,40,10,10,21,33,26,10,20,85,82,85,25,30,82,12,18,70,185,2,2550000,210000,3/1/1994,Left,West Alabama
